VARIABLES = "X" "temp" "u" "rho" "H2" "O2" "H" "O" "OH" "HO2" "H2O" "H2O2" "NO" "NH3" "NH2" "NH" "N" "NNH" "N2H4" "N2H3" "N2H2" "H2NN" "NH2OH" "H2NO" "HNOH" "HNO" "HON" "NO2" "HONO" "HNO2" "NO3" "HONO2" "N2O" "N2"
ZONE I=100 FORMAT=POINT SPECFORMAT=MASS
1.010101010101010222e-01     1.747815902038405284e+03     0.000000000000000000e+00     9.331728435488841900e-01     7.460803752210651285e-02     3.192120022912363941e-11     3.823893840987883969e-06     1.007325512053994829e-10     1.513972015271803397e-06     1.233876889844308626e-13     2.357653174808078955e-01     3.700908482617204305e-12     4.045910855510119558e-08     8.119582759282861545e-05     2.940579858038859727e-08     9.500418075297132285e-11     2.714662664736502494e-12     6.331596901090876257e-10     2.311970464664407026e-14     4.156827646500225468e-15     3.845182924791979072e-12     3.467124802373135532e-15     1.753856804781149310e-12     4.348689526770774022e-13     7.755649554143090173e-14     2.078726882736883471e-11     5.199006294729813014e-14     4.419338541679721533e-15     4.081431998627547699e-14     3.148014844781368447e-16     2.479811231051544518e-25     6.292529504365212351e-22     6.525041136498103820e-12     6.895400405378206976e-01
1.111111111111111188e-01     1.662439702986271413e+03     0.000000000000000000e+00     9.226746443381353968e-01     8.500181517155371014e-02     4.339628520050194951e-12     1.895543845467878994e-06     1.556719575212490998e-11     5.253511974634052440e-07     1.682559408331904764e-14     2.331173158733079176e-01     8.857315120160317576e-13     1.074070063447626478e-08     1.124542409647059839e-04     1.711595848436536085e-08     2.838419215075903643e-11     5.123419883590080347e-13     2.706495081601263896e-10     1.924705122025656046e-14     2.107310157240885907e-15     2.025100371721425353e-12     1.297060744111036474e-15     8.407559414041243910e-13     1.381105858527581020e-13     2.177246835851836033e-14     5.447805526850356410e-12     9.322849735279823624e-15     5.120906815261846208e-16     7.272302459909109625e-15     5.049613329120634358e-17     8.719121746005128282e-27     4.802178839966177377e-23     1.690094891662661947e-12     6.817659656319127182e-01
1.212121212121212155e-01     1.584887603505490461e+03     0.000000000000000000e+00     9.134308325690259078e-01     9.539303834618743927e-02     6.048687362164321828e-13     9.307804043533780266e-07     2.429466734629239676e-12     1.830854799709145517e-07     2.339517029069194957e-15     2.304686163593528681e-01     2.151606447747645785e-13     2.885302941695466539e-09     1.528929566029872385e-04     9.817660577926407395e-09     8.398095777451220413e-12     9.632099841407532027e-14     1.148694286425993617e-10     1.568342777420411955e-14     1.050318977093864688e-15     1.056333948729213352e-12     4.792770940561406476e-16     4.022916448846739335e-13     4.391517078880875444e-14     6.118248914478657378e-15     1.438508694803676790e-12     1.680916919788463665e-15     6.097110542891130981e-17     1.325623917272066646e-15     8.283296074831086710e-18     3.199506997064472605e-28     3.809034140554992648e-24     4.445325696979984529e-13     6.739843256389813630e-01
1.313131313131313260e-01     1.514126322884186948e+03     0.000000000000000000e+00     9.052482230293643628e-01     1.057817302676600790e-01     8.592066680260880217e-14     4.534753199644704340e-07     3.817766038625968340e-13     6.399031797633517799e-08     3.301277070425529921e-16     2.278196769753883522e-01     5.287286642092631624e-14     7.819545692662715258e-10     2.049167129588708430e-04     5.565224906082992185e-09     2.464243358675060233e-12     1.803862814354676178e-14     4.846703335240903756e-11     1.257260632895940378e-14     5.166161854865650655e-16     5.469258380038607258e-13     1.753536540570441762e-16     1.922745719638616205e-13     1.397451291611540379e-14     1.720246247778366120e-15     3.819565814242187729e-13     3.042049976679202163e-16     7.412466501553582805e-18     2.459847900086813954e-16     1.382645940351429681e-18     1.213563289802982287e-29     3.114513843168227918e-25     1.183276519089651035e-13     6.661931521784361099e-01
1.414141414141414366e-01     1.449292354782616258e+03     0.000000000000000000e+00     8.979745125807864214e-01     1.161675927114416002e-01     1.238332657834848876e-14     2.194484872134212673e-07     6.027588860323468156e-14     2.240566552462877980e-08     4.710755551574223991e-17     2.251706545622385591e-01     1.310998595678397009e-14     2.133148378244534031e-10     2.715309644663550033e-04     3.123678509962961636e-09     7.177637183331676032e-13     3.364708081449681157e-15     2.034554472605431486e-11     9.949999509273548695e-15     2.513921277843800572e-16     2.814652218456263839e-13     6.362534413230563407e-17     9.182437436453623577e-14     4.448283232010127223e-15     4.837172117196684641e-16     1.018225375072321405e-13     5.518248285860182680e-17     9.158655391000733120e-19     4.629320383653427459e-17     2.339642217412915627e-19     4.723644204932084731e-31     2.609114157654100669e-26     3.179347150288464899e-14     6.583899765490326406e-01
1.515151515151515194e-01     1.389662402093854780e+03     0.000000000000000000e+00     8.914866468926251342e-01     1.265500804334119545e-01     1.804809838875412776e-15     1.055668537865551168e-07     9.545051678074537706e-15     7.852753053943081409e-09     6.779096099805734973e-18     2.225216032674240119e-01     3.273514235583631882e-15     5.847418303413431607e-11     3.564832421904492229e-04     1.738441067847503844e-09     2.076554611644183519e-13     6.249999038802057491e-16     8.501460061179362978e-12     7.792831593924047138e-15     1.212333506995250090e-16     1.441052879666569514e-13     2.291893147814665612e-17     4.382343954652986132e-14     1.415776185523479221e-15     1.359678934658882476e-16     2.721829799233307990e-14     1.002224415370629083e-17     1.146011149178696540e-19     8.810613345004196707e-18     4.001885964096863748e-20     1.876458155242967080e-32     2.228847508672131770e-27     8.605834524054706823e-15     6.505717178314939231e-01
1.616161616161616299e-01     1.334627981304554396e+03     0.000000000000000000e+00     8.856831952590124013e-01     1.369284259124952940e-01     2.653264274105299763e-16     5.051270892382092751e-08     1.514108232821206596e-15     2.753170093747045978e-09     9.817999518223837001e-19     2.198725418897364559e-01     8.218748778502875623e-16     1.608581129525764273e-11     4.644358512472927824e-04     9.603126987924031578e-10     5.969943692452650379e-14     1.155965249373043718e-16     3.537329655728602208e-12     6.050798947240178625e-15     5.801234150073990954e-17     7.344464655463276417e-14     8.202324525269067778e-18     2.090167738028091548e-14     4.503858804744316573e-16     3.819106810423421935e-17     7.288558370253131806e-15     1.820874793206364830e-18     1.448284304034220601e-20     1.692058786178539642e-18     6.903780451993765855e-21     7.575532980927461855e-34     1.934521852847116366e-28     2.343038373717468957e-15     6.427345421005330461e-01
1.717171717171717404e-01     1.283674535152576027e+03     0.000000000000000000e+00     8.804791388585357925e-01     1.473016315307199564e-01     3.926928177695872241e-17     2.405282744656879441e-08     2.403651051381367357e-16     9.651456480931582096e-10     1.428765339689019630e-19     2.172234769857335490e-01     2.072372051765401201e-16     4.436394187341774481e-12     6.011757019235289745e-04     5.269576251097690137e-10     1.706208425899281925e-14     2.128719342635469261e-17     1.466018274010316021e-12     4.663918771320050344e-15     2.757114945431070411e-17     3.727848123024688549e-14     2.918171031652293003e-18     9.962745357392914570e-15     1.431664167351060167e-16     1.071627378962386297e-17     1.953725730395261396e-15     3.307252422934443867e-19     1.844701351184504377e-21     3.273444067957826627e-19     1.199137767188680624e-21     3.098102740664786893e-35     1.701189301725576168e-29     6.408824267181250790e-16     6.348736902307176022e-01
1.818181818181818232e-01     1.236364610169268872e+03     0.000000000000000000e+00     8.758021515321093853e-01     1.576684397921531700e-01     5.842950906262279125e-18     1.140283600616775504e-08     3.816295643632565904e-17     3.381966872762973881e-10     2.086812113073011864e-20     2.145744108467658173e-01     5.243480705010251178e-17     1.225784987300191963e-12     7.738675872802873576e-04     2.874338945409872313e-10     4.849442009479288498e-15     3.903205491994707877e-18     6.053365545737734739e-13     3.572332138232272185e-15     1.302417025131970717e-17     1.885060911898391305e-14     1.032589833668859429e-18     4.745660939282270402e-15     4.546565032077947999e-17     3.003330280484626711e-18     5.239554319363406134e-16     6.002595822633587596e-20     2.364453674757254232e-22     6.371071416162628231e-20     2.094333871629939302e-22     1.280356693845900375e-36     1.512464012840863704e-30     1.759532305178234490e-16     6.269832697434701840e-01
1.919191919191919338e-01     1.192324420032085527e+03     0.000000000000000000e+00     8.715898390673837426e-01     1.680272871730304762e-01     8.731376502667567358e-19     5.384188848391803974e-09     6.057670532360873430e-18     1.184381998514989804e-10     3.056646131886300614e-21     2.119253442750761995e-01     1.330431816616557925e-17     3.391444850794433680e-13     9.913574224252258774e-04     1.559375043776705183e-10     1.371268684102284706e-15     7.127342253296180941e-19     2.490933130163501759e-13     2.721222598851436267e-15     6.118991155830321455e-18     9.499328033974652044e-15     3.635669209197896204e-19     2.259130755053274491e-15     1.442369354302843718e-17     8.406394576066581462e-19     1.405349550150561086e-16     1.088419059907420475e-20     3.046381747685727782e-23     1.246313580789342680e-20     3.674583149378853915e-23     5.337754507453666223e-38     1.357314739926412461e-31     4.845650835188830580e-17     6.190560054702993753e-01
2.020202020202020443e-01     1.151233149263265886e+03     0.000000000000000000e+00     8.677876036933364068e-01     1.783762441808279253e-01     1.309571954402774873e-19     2.533208405115435961e-09     9.611946867544077398e-19     4.145236520548127826e-11     4.487914865646669506e-22     2.092762775517630625e-01     3.383919299803589632e-18     9.393402401480775690e-14     1.264531454696433228e-03     8.418694087500047946e-11     3.859424966628128938e-16     1.296503206382161801e-19     1.021791792780785834e-13     2.062869907589820441e-15     2.860825138733872769e-18     4.771857368930283983e-15     1.274322061027637194e-19     1.074828896343946782e-15     4.571252265409821064e-18     2.350111450549833522e-19     3.769331578004278070e-17     1.971643757209796066e-21     3.942512483080816952e-24     2.448916110930793233e-21     6.472711943493254976e-24     2.242243043223631653e-39     1.228181582475867545e-32     1.338004219564559569e-17     6.110829441536606010e-01
2.121212121212121271e-01     1.112814415309414699e+03     0.000000000000000000e+00     8.643469420348689480e-01     1.887129427195736453e-01     1.970823105254027743e-20     1.188123311961201276e-09     1.524829871961556595e-19     1.450081277056302407e-11     6.604167694738589983e-23     2.066272107753446552e-01     8.626485393138522912e-19     2.604349270908132039e-14     1.606736016014650428e-03     4.525287831028982588e-11     1.081753692881657514e-16     2.350551119997278056e-20     4.179737860077131135e-14     1.557094872334423751e-15     1.331752557376781044e-18     2.390252239652825204e-15     4.448665057395473365e-20     5.111441666291229995e-16     1.447537514512664049e-18     6.563338659988828859e-20     1.010988345824863525e-17     3.568779430867576354e-22     5.123224231266143537e-25     4.831741599375162554e-22     1.144310461791148859e-24     9.485400969598802704e-41     1.119832167810895526e-33     3.703578644848278784e-18     6.030531092411174354e-01
2.222222222222222376e-01     1.076829437125597678e+03     0.000000000000000000e+00     8.612240400280627428e-01     1.990344915032190576e-01     2.976196717592768542e-21     5.557934760458798999e-10     2.419455291338429220e-20     5.071505858162307378e-12     9.741859251116320291e-24     2.039781439803382279e-01     2.204277158636918439e-19     7.228937974546497128e-15     2.034259135380307726e-03     2.423191314723865876e-11     3.021540477330966016e-17     4.250237709730613940e-21     1.705715308303258971e-14     1.170859673799524804e-15     6.176222030448059720e-19     1.194304234290129243e-15     1.547697246057146927e-20     2.430189248944252649e-16     4.581351261879401536e-19     1.831782234449347607e-20     2.712233773574981610e-18     6.457367561788677112e-23     6.684970258339068517e-26     9.571802013600339669e-23     2.030374333873526907e-25     4.040879764191328903e-42     1.028649103487443706e-34     1.027652519062961874e-18     5.949531047959385477e-01
2.323232323232323482e-01     1.043071539757921300e+03     0.000000000000000000e+00     8.583785823569808349e-01     2.093373807763014294e-01     4.511790348504118280e-22     2.594676945584586444e-10     3.842488493198787760e-21     1.774073116454562204e-12     1.441250780838854783e-24     2.013290771728192818e-01     5.647469145746253280e-20     2.009579704138770436e-15     2.566869652795651137e-03     1.293362256299040768e-11     8.417397753499752444e-18     7.671921417391593422e-22     6.948053699614592430e-15     8.774764758045442049e-16     2.855335319698902178e-19     5.955018019471053224e-16     5.369639243896655160e-21     1.155465933786561988e-16     1.449878863250679720e-19     5.111757439017409837e-21     7.281109936054049327e-19     1.168786455934296922e-23     8.762113640984375312e-27     1.904365636594761824e-23     3.616721862532358614e-26     1.734585584404935429e-43     9.521794435952160152e-36     2.859111619959095781e-19     5.867666721238976590e-01
2.424242424242424310e-01     1.011361698846506556e+03     0.000000000000000000e+00     8.557727198753124487e-01     2.196173790322956954e-01     6.871489546292606228e-23     1.209689297661708134e-10     6.114553373182046735e-22     6.211062486600302359e-13     2.140399256730024481e-25     1.986800103750178126e-01     1.451601890041181562e-20     5.598246356959633108e-16     3.228400277934612150e-03     6.885315312744048683e-12     2.341069476455088956e-18     1.384087031040819013e-22     2.826842845510362121e-15     6.556838216663758127e-16     1.316825976444472695e-19     2.964616475864434653e-16     1.859367520453895812e-21     5.496315625032901258e-17     4.591265567252396892e-20     1.427383375980533446e-21     1.957271722421701867e-19     2.118296437647278668e-24     1.154550801106701413e-27     3.807305223501999447e-24     6.472011373782163286e-27     7.511703383038768775e-45     8.888517782102882130e-37     7.979582144717705344e-20     5.784742101862719865e-01
2.525252525252525415e-01     9.815660198661374807e+02     0.000000000000000000e+00     8.533516049261790082e-01     2.298695305926409249e-01     1.054035115064670059e-23     5.640270492675981099e-11     9.776199140658866187e-23     2.179756210682701893e-13     3.199227227658025493e-26     1.960309435704475911e-01     3.749979253170936082e-21     1.565593260023386935e-16     4.046761496398435659e-03     3.660381652193510059e-12     6.514569433313520550e-19     2.502642811764668036e-23     1.150412291333723852e-15     4.888400715051664852e-16     6.066428786829376817e-20     1.475234636153472826e-16     6.437488174889739927e-22     2.618446917287845996e-17     1.457241060350488301e-20     3.995850877882678035e-22     5.278361682488196265e-20     3.853994905489618098e-25     1.533375509188056482e-28     7.664168585224751580e-25     1.165996181900407517e-27     3.295038946629830027e-46     8.391552398736569683e-38     2.237649317973376518e-20     5.700527642802302175e-01
2.626262626262626521e-01     9.536106780677259849e+02     0.000000000000000000e+00     8.510235924511456718e-01     2.400883480015472693e-01     1.637926576211239934e-24     2.637563172666268287e-11     1.580046704693816298e-23     7.694962635342173374e-14     4.841635104952707077e-27     1.933818767655915705e-01     9.777046277452344574e-22     4.412991913187680149e-17     5.052858608293971966e-03     1.947875404366990332e-12     1.822049039361527311e-19     4.562269550910634728e-24     4.697290066542345382e-16     3.640371804037110164e-16     2.799387503455381493e-20     7.355139369132581027e-17     2.236624529197474437e-22     1.252245410219744211e-17     4.653126797766425253e-21     1.126102639382313116e-22     1.434062814104253149e-20     7.078314900785902496e-26     2.065334479854820824e-29     1.560876111537132671e-25     2.125839604990604059e-28     1.478102968384634620e-47     8.068142098682416817e-39     6.328878363320947747e-21     5.614769165961657205e-01
2.727272727272727626e-01     9.273545879634356197e+02     0.000000000000000000e+00     8.487704516569209989e-01     2.502671647770045582e-01     2.581877982688547477e-25     1.238016156394584640e-11     2.585293793292445050e-24     2.734861571794939221e-14     7.429032389815382863e-28     1.907328099606362404e-01     2.575039515974330168e-22     1.254903987276605493e-17     6.284236974670194716e-03     1.038306144473376353e-12     5.128166132370717789e-20     8.397881579009710842e-25     1.925816133803091087e-16     2.708732455057087093e-16     1.294879721172271543e-20     3.676274538616435248e-17     7.805541954944008428e-23     6.014966699960025595e-18     1.496087695848258162e-21     3.197991492352199728e-23     3.929031158516872855e-21     1.314092245238374363e-26     2.824962768541902200e-30     3.219235558132471584e-26     3.926516344709646508e-29     6.794546079303425166e-49     7.910845395442028244e-40     1.806846136046527359e-21     5.527157882742426143e-01
2.828282828282828731e-01     9.026758668804856143e+02     0.000000000000000000e+00     8.465729717900793982e-01     2.603983216674382040e-01     4.135407251184906006e-26     5.838225655837366092e-12     4.290449338411116024e-25     9.796311718649091192e-15     1.157811843886275241e-28     1.880837431540626492e-01     6.859345742274842040e-23     3.604292730511629901e-18     7.784033110448738794e-03     5.548394447081061466e-13     1.454543804549048999e-20     1.563782608920916156e-25     7.935265446420495860e-17     2.014578627325981909e-16     6.009074925227969420e-21     1.843408426818925892e-17     2.739326592635669451e-23     2.903796463062484904e-18     4.849010359503998071e-22     9.163300986506575745e-24     1.086913537628267310e-21     2.470217461560453701e-27     3.930732356023176724e-31     6.732688065342550797e-27     7.357896471757258432e-30     3.209245737536340827e-50     7.925124362793851908e-41     5.212215072824518270e-22     5.437339020616472895e-01
2.929292929292929282e-01     8.794741490273376030e+02     0.000000000000000000e+00     8.444059095267304471e-01     2.704732283705051921e-01     6.747269779800334658e-27     2.769640888488326955e-12     7.241113459407943863e-26     3.542023872074019853e-15     1.837528724497887113e-29     1.854346763503750550e-01     1.851306097620014512e-23     1.047377334979660491e-18     9.600627180009540726e-03     2.975440080677806433e-13     4.166076937172912224e-21     2.953464973415377038e-26     3.290442028391481289e-17     1.498325317717845011e-16     2.800996574247188744e-21     9.282560528673664322e-18     9.682911953504515258e-24     1.410307380942630736e-18     1.586819655134375153e-22     2.653875523117599498e-24     3.041451189724064557e-22     4.713122393352070270e-28     5.578267002752989985e-32     1.430659248860797781e-27     1.401870345032408382e-30     1.563794081608099732e-51     8.135166148268195902e-42     1.521610163597661931e-22     5.344914680960393127e-01
3.030303030303030387e-01     8.576656086743867036e+02     0.000000000000000000e+00     8.422398607706552687e-01     2.804824726034187421e-01     1.124994472869110618e-27     1.323845569556564837e-12     1.247015066924980170e-26     1.295190982669691741e-15     2.979544919378639866e-30     1.827856095456507346e-01     5.074104923123083929e-24     3.086039736419531328e-19     1.178702861640035411e-02     1.603399325406160098e-13     1.207931340158810767e-21     5.676011499277899644e-27     1.375303975334084074e-17     1.115010663127322581e-16     1.313345049624802045e-21     4.699924495926146164e-18     3.454191890420925685e-24     6.899483814780960552e-19     5.253579863773931302e-23     7.786513704540848058e-25     8.628479094606950395e-23     9.155213135835710024e-29     8.100923785930843045e-33     3.096748350831852039e-28     2.723187876715325762e-31     7.901887027781456381e-53     8.588458939463403191e-43     4.504345850480888726e-23     5.249448892330446093e-01
3.131313131313131493e-01     8.371789095696223058e+02     0.000000000000000000e+00     8.400428609870129737e-01     2.904160285922958162e-01     1.924045946465529259e-28     6.387178068152604899e-13     2.199880762356542143e-27     4.800420629534923995e-16     4.955227280476005729e-31     1.801365427406192710e-01     1.416089811949873379e-24     9.243152937144834167e-20     1.439970202811754856e-02     8.695315476416081019e-14     3.555645555974693220e-22     1.114149695836525758e-27     5.805142506500166174e-18     8.307732954154415276e-17     6.204943532308984232e-22     2.396199194616175481e-18     1.246400316205426938e-24     3.404933154042300652e-19     1.763837635107415112e-23     2.320510731025525836e-25     2.488373453359855783e-23     1.817011632798188672e-29     1.208600514418940444e-33     6.848742200740689073e-29     5.411155817594434859e-32     4.165816126226355034e-54     9.366209510188774159e-44     1.355290284197865099e-23     5.150477266382412767e-01
3.232323232323232598e-01     8.179517412232576135e+02     0.000000000000000000e+00     8.377819050523779287e-01     3.002635770120957726e-01     3.389462776259647622e-29     3.116732746623117404e-13     3.992648261687430739e-28     1.807829169298507495e-16     8.488551929000094165e-32     1.774874759341006358e-01     4.036118504937877664e-25     2.822161181262506958e-20     1.749676526451821035e-02     4.753215399664424640e-14     1.065917819446742654e-22     2.242994405457860846e-28     2.479677340047077495e-18     6.201807812276988620e-17     2.959306842114804456e-22     1.232136103674287371e-18     4.560670949331175865e-25     1.697816438180742325e-19     6.020960879603607755e-24     7.044733199264873567e-26     7.316564886877126555e-24     3.698957078175635054e-30     1.860521405897257541e-34     1.552782075365430089e-29     1.103902461830123050e-32     2.306863301013800749e-55     1.060327878530777003e-44     4.155689533405305570e-24     5.047521817889257800e-01
